date,parcelle_id,latitude,longitude,culture,ndvi,lai,stress_hydrique,biomasse_estimee
2024-02-22,P039,33.937407,-5.527135,Mais,0.702,3.74,0.096,26.22
2024-02-23,P039,33.937407,-5.527135,Mais,0.714,3.87,0.031,27.66
2024-02-24,P039,33.937407,-5.527135,Mais,0.658,3.84,0.017,25.28
2024-02-25,P039,33.937407,-5.527135,Mais,0.689,3.82,0.018,26.36
2024-02-26,P039,33.937407,-5.527135,Mais,0.759,3.63,0.022,27.52
2024-02-27,P039,33.937407,-5.527135,Mais,0.676,3.75,0.022,25.35
2024-02-28,P039,33.937407,-5.527135,Mais,0.718,4.14,0.043,29.75
2024-02-29,P039,33.937407,-5.527135,Mais,0.683,3.81,0.086,26.05
2024-03-01,P039,33.937407,-5.527135,Ble,0.27,0.47,0.102,1.26
2024-03-02,P039,33.937407,-5.527135,Ble,0.273,0.44,0.046,1.21
2024-03-03,P039,33.937407,-5.527135,Tournesol,0.266,0.38,0.035,1.0
2024-03-04,P039,33.937407,-5.527135,Tournesol,0.284,0.38,0.05,1.09
2024-03-05,P039,33.937407,-5.527135,Mais,0.347,0.56,0.006,1.95
2024-03-06,P039,33.937407,-5.527135,Ble,0.28,0.43,0.022,1.2
2024-03-07,P039,33.937407,-5.527135,Tournesol,0.255,0.35,0.064,0.89
2024-03-08,P039,33.937407,-5.527135,Mais,0.386,0.56,0.015,2.16
2024-03-09,P039,33.937407,-5.527135,Mais,0.356,0.59,0.089,2.1
2024-03-10,P039,33.937407,-5.527135,Ble,0.258,0.44,0.063,1.13
2024-03-11,P039,33.937407,-5.527135,Tournesol,0.257,0.4,0.075,1.03
2024-03-12,P039,33.937407,-5.527135,Mais,0.363,0.53,0.066,1.94
2024-03-13,P039,33.937407,-5.527135,Mais,0.37,0.56,0.044,2.05
2024-03-14,P039,33.937407,-5.527135,Ble,0.265,0.46,0.013,1.23
2024-03-15,P039,33.937407,-5.527135,Ble,0.283,0.49,0.068,1.38
2024-03-16,P039,33.937407,-5.527135,Tournesol,0.26,0.36,0.08,0.95
2024-03-17,P039,33.937407,-5.527135,Mais,0.331,0.5,0.028,1.65
2024-03-18,P039,33.937407,-5.527135,Ble,0.273,0.47,0.054,1.28
2024-03-19,P039,33.937407,-5.527135,Tournesol,0.254,0.38,0.019,0.95
2024-03-20,P039,33.937407,-5.527135,Mais,0.373,0.54,0.037,2.0
2024-03-21,P039,33.937407,-5.527135,Ble,0.278,0.45,0.018,1.25
2024-03-22,P039,33.937407,-5.527135,Ble,0.276,0.48,0.009,1.32
2024-03-23,P039,33.937407,-5.527135,Tournesol,0.247,0.35,0.033,0.86
2024-03-24,P039,33.937407,-5.527135,Mais,0.331,0.55,0.068,1.83
2024-03-25,P039,33.937407,-5.527135,Mais,0.377,0.55,0.038,2.07
2024-03-26,P039,33.937407,-5.527135,Ble,0.287,0.48,0.046,1.37
2024-03-27,P039,33.937407,-5.527135,Tournesol,0.268,0.36,0.009,0.96
2024-03-28,P039,33.937407,-5.527135,Mais,0.38,0.53,0.041,2.0
2024-03-29,P039,33.937407,-5.527135,Ble,0.282,0.44,0.03,1.23
2024-03-30,P039,33.937407,-5.527135,Ble,0.26,0.47,0.03,1.23
2024-03-31,P039,33.937407,-5.527135,Ble,0.263,0.5,0.039,1.32
2024-04-01,P039,33.937407,-5.527135,Tournesol,0.27,0.35,0.022,0.96
2024-04-02,P039,33.937407,-5.527135,Tournesol,0.295,0.39,0.065,1.16
2024-04-03,P039,33.937407,-5.527135,Mais,0.37,0.49,0.03,1.82
2024-04-04,P039,33.937407,-5.527135,Mais,0.368,0.6,0.044,2.22
2024-04-05,P039,33.937407,-5.527135,Ble,0.292,0.47,0.027,1.36
2024-04-06,P039,33.937407,-5.527135,Tournesol,0.299,0.4,0.066,1.19
2024-04-07,P039,33.937407,-5.527135,Mais,0.37,0.55,0.058,2.05
2024-04-08,P039,33.937407,-5.527135,Ble,0.269,0.49,0.043,1.32
2024-04-09,P039,33.937407,-5.527135,Tournesol,0.263,0.35,0.048,0.93
2024-04-10,P039,33.937407,-5.527135,Mais,0.366,0.59,0.046,2.17
2024-04-11,P039,33.937407,-5.527135,Mais,0.362,0.59,0.027,2.14
2024-04-12,P039,33.937407,-5.527135,Ble,0.276,0.43,0.039,1.2
2024-04-13,P039,33.937407,-5.527135,Tournesol,0.264,0.37,0.065,0.97
2024-04-14,P039,33.937407,-5.527135,Mais,0.359,0.55,0.107,1.96
2024-04-15,P039,33.937407,-5.527135,Ble,0.297,0.48,0.06,1.41
2024-04-16,P039,33.937407,-5.527135,Tournesol,0.285,0.35,0.054,1.01
2024-04-17,P039,33.937407,-5.527135,Tournesol,0.279,0.39,0.06,1.08
2024-04-18,P039,33.937407,-5.527135,Mais,0.376,0.53,0.012,1.99
2024-04-19,P039,33.937407,-5.527135,Ble,0.284,0.47,0.038,1.32
2024-04-20,P039,33.937407,-5.527135,Tournesol,0.259,0.34,0.012,0.88
2024-04-21,P039,33.937407,-5.527135,Mais,0.346,0.57,0.039,1.96
2024-04-22,P039,33.937407,-5.527135,Ble,0.269,0.51,0.089,1.37
2024-04-23,P039,33.937407,-5.527135,Ble,0.28,0.49,0.062,1.37
2024-04-24,P039,33.937407,-5.527135,Ble,0.287,0.5,0.024,1.44
2024-04-25,P039,33.937407,-5.527135,Ble,0.303,0.5,0.056,1.52
2024-04-26,P039,33.937407,-5.527135,Ble,0.307,0.56,0.032,1.73
2024-04-27,P039,33.937407,-5.527135,Tournesol,0.283,0.36,0.067,1.02
2024-04-28,P039,33.937407,-5.527135,Tournesol,0.283,0.42,0.036,1.18
2024-04-29,P039,33.937407,-5.527135,Mais,0.372,0.54,0.031,2.02
2024-04-30,P039,33.937407,-5.527135,Ble,0.26,0.47,0.074,1.21
2024-05-01,P039,33.937407,-5.527135,Ble,0.279,0.47,0.078,1.32
2024-05-02,P039,33.937407,-5.527135,Ble,0.268,0.55,0.014,1.47
2024-05-03,P039,33.937407,-5.527135,Ble,0.253,0.5,0.033,1.27
2024-05-04,P039,33.937407,-5.527135,Ble,0.292,0.57,0.046,1.66
2024-05-05,P039,33.937407,-5.527135,Ble,0.267,0.65,0.044,1.74
2024-05-06,P039,33.937407,-5.527135,Ble,0.287,0.6,0.028,1.72
2024-05-07,P039,33.937407,-5.527135,Ble,0.3,0.64,0.017,1.94
2024-05-08,P039,33.937407,-5.527135,Ble,0.294,0.66,0.031,1.93
2024-05-09,P039,33.937407,-5.527135,Ble,0.303,0.7,0.052,2.13
2024-05-10,P039,33.937407,-5.527135,Ble,0.282,0.72,0.044,2.04
2024-05-11,P039,33.937407,-5.527135,Ble,0.304,0.73,0.04,2.21
2024-05-12,P039,33.937407,-5.527135,Ble,0.282,0.71,0.041,2.0
2024-05-13,P039,33.937407,-5.527135,Ble,0.331,0.76,0.09,2.51
2024-05-14,P039,33.937407,-5.527135,Ble,0.318,0.83,0.024,2.64
2024-05-15,P039,33.937407,-5.527135,Ble,0.327,0.84,0.086,2.76
2024-05-16,P039,33.937407,-5.527135,Ble,0.345,0.85,0.102,2.94
2024-05-17,P039,33.937407,-5.527135,Ble,0.325,1.01,0.019,3.29
2024-05-18,P039,33.937407,-5.527135,Ble,0.323,0.96,0.05,3.12
2024-05-19,P039,33.937407,-5.527135,Ble,0.353,1.01,0.037,3.58
2024-05-20,P039,33.937407,-5.527135,Ble,0.315,0.99,0.019,3.12
2024-05-21,P039,33.937407,-5.527135,Ble,0.33,0.98,0.026,3.23
2024-05-22,P039,33.937407,-5.527135,Ble,0.344,1.1,0.044,3.78
2024-05-23,P039,33.937407,-5.527135,Ble,0.338,0.94,0.047,3.17
2024-05-24,P039,33.937407,-5.527135,Ble,0.351,1.07,0.052,3.76
2024-05-25,P039,33.937407,-5.527135,Ble,0.364,1.13,0.047,4.13
2024-05-26,P039,33.937407,-5.527135,Ble,0.335,1.11,0.05,3.74
2024-05-27,P039,33.937407,-5.527135,Ble,0.32,1.24,0.052,3.96
2024-05-28,P039,33.937407,-5.527135,Ble,0.356,1.19,0.1,4.25
2024-05-29,P039,33.937407,-5.527135,Ble,0.357,1.18,0.064,4.21
2024-05-30,P039,33.937407,-5.527135,Ble,0.371,1.31,0.014,4.84
2024-05-31,P039,33.937407,-5.527135,Ble,0.348,1.37,0.054,4.78
2024-06-01,P039,33.937407,-5.527135,Ble,0.356,1.25,0.065,4.44
2024-06-02,P039,33.937407,-5.527135,Ble,0.377,1.33,0.036,5.03
2024-06-03,P039,33.937407,-5.527135,Ble,0.361,1.42,0.026,5.12
2024-06-04,P039,33.937407,-5.527135,Ble,0.429,1.46,0.027,6.28
2024-06-05,P039,33.937407,-5.527135,Ble,0.392,1.52,0.011,5.98
2024-06-06,P039,33.937407,-5.527135,Ble,0.349,1.52,0.046,5.32
2024-06-07,P039,33.937407,-5.527135,Ble,0.419,1.43,0.024,6.01
2024-06-08,P039,33.937407,-5.527135,Ble,0.351,1.5,0.028,5.26
2024-06-09,P039,33.937407,-5.527135,Ble,0.417,1.49,0.019,6.22
2024-06-10,P039,33.937407,-5.527135,Ble,0.437,1.55,0.065,6.79
2024-06-11,P039,33.937407,-5.527135,Ble,0.377,1.66,0.048,6.26
2024-06-12,P039,33.937407,-5.527135,Ble,0.395,1.5,0.033,5.91
2024-06-13,P039,33.937407,-5.527135,Ble,0.389,1.66,0.008,6.45
2024-06-14,P039,33.937407,-5.527135,Ble,0.448,1.65,0.005,7.41
2024-06-15,P039,33.937407,-5.527135,Ble,0.406,1.82,0.076,7.41
2024-06-16,P039,33.937407,-5.527135,Ble,0.402,1.76,0.028,7.08
2024-06-17,P039,33.937407,-5.527135,Ble,0.422,1.64,0.061,6.91
2024-06-18,P039,33.937407,-5.527135,Ble,0.408,1.8,0.056,7.32
2024-06-19,P039,33.937407,-5.527135,Ble,0.446,1.87,0.077,8.33
2024-06-20,P039,33.937407,-5.527135,Ble,0.419,1.91,0.072,8.02
2024-06-21,P039,33.937407,-5.527135,Ble,0.448,1.84,0.031,8.23
2024-06-22,P039,33.937407,-5.527135,Ble,0.458,1.88,0.025,8.63
2024-06-23,P039,33.937407,-5.527135,Ble,0.448,2.02,0.005,9.06
2024-06-24,P039,33.937407,-5.527135,Ble,0.455,2.03,0.041,9.22
2024-06-25,P039,33.937407,-5.527135,Ble,0.448,2.06,0.074,9.22
2024-06-26,P039,33.937407,-5.527135,Ble,0.424,2.15,0.077,9.11
2024-06-27,P039,33.937407,-5.527135,Ble,0.483,2.11,0.096,10.22
2024-06-28,P039,33.937407,-5.527135,Ble,0.453,2.17,0.068,9.83
2024-06-29,P039,33.937407,-5.527135,Ble,0.473,2.23,0.022,10.57
2024-06-30,P039,33.937407,-5.527135,Ble,0.465,2.22,0.051,10.32
2024-07-01,P039,33.937407,-5.527135,Ble,0.489,2.11,0.101,10.34
2024-07-02,P039,33.937407,-5.527135,Ble,0.461,2.29,0.036,10.59
2024-07-03,P039,33.937407,-5.527135,Ble,0.506,2.34,0.045,11.82
2024-07-04,P039,33.937407,-5.527135,Ble,0.471,2.44,0.011,11.47
2024-07-05,P039,33.937407,-5.527135,Ble,0.502,2.31,0.045,11.6
2024-07-06,P039,33.937407,-5.527135,Ble,0.49,2.4,0.023,11.75
2024-07-07,P039,33.937407,-5.527135,Ble,0.517,2.3,0.05,11.89
2024-07-08,P039,33.937407,-5.527135,Ble,0.508,2.45,0.025,12.46
2024-07-09,P039,33.937407,-5.527135,Ble,0.468,2.5,0.03,11.71
2024-07-10,P039,33.937407,-5.527135,Ble,0.484,2.6,0.032,12.57
2024-07-11,P039,33.937407,-5.527135,Ble,0.485,2.47,0.026,11.95
2024-07-12,P039,33.937407,-5.527135,Ble,0.426,2.65,0.032,11.27
2024-07-13,P039,33.937407,-5.527135,Ble,0.494,2.56,0.037,12.63
2024-07-14,P039,33.937407,-5.527135,Ble,0.51,2.71,0.066,13.8
2024-07-15,P039,33.937407,-5.527135,Ble,0.486,2.58,0.024,12.53
2024-07-16,P039,33.937407,-5.527135,Ble,0.502,2.79,0.077,14.03
2024-07-17,P039,33.937407,-5.527135,Ble,0.513,2.7,0.018,13.86
2024-07-18,P039,33.937407,-5.527135,Ble,0.512,2.77,0.069,14.16
2024-07-19,P039,33.937407,-5.527135,Ble,0.522,2.76,0.129,14.42
2024-07-20,P039,33.937407,-5.527135,Ble,0.545,3.03,0.064,16.54
2024-07-21,P039,33.937407,-5.527135,Ble,0.524,2.81,0.12,14.69
2024-07-22,P039,33.937407,-5.527135,Ble,0.532,2.98,0.035,15.83
2024-07-23,P039,33.937407,-5.527135,Ble,0.494,2.8,0.041,13.84
2024-07-24,P039,33.937407,-5.527135,Ble,0.54,2.6,0.035,14.03
2024-07-25,P039,33.937407,-5.527135,Ble,0.545,3.16,0.098,17.2
2024-07-26,P039,33.937407,-5.527135,Ble,0.512,2.79,0.009,14.3
2024-07-27,P039,33.937407,-5.527135,Ble,0.58,3.37,0.054,19.53
2024-07-28,P039,33.937407,-5.527135,Ble,0.567,2.99,0.09,16.96
2024-07-29,P039,33.937407,-5.527135,Ble,0.567,3.18,0.071,18.03
2024-07-30,P039,33.937407,-5.527135,Ble,0.544,3.01,0.013,16.38
2024-07-31,P039,33.937407,-5.527135,Ble,0.544,3.22,0.031,17.54
2024-08-01,P039,33.937407,-5.527135,Ble,0.553,2.84,0.072,15.69
2024-08-02,P039,33.937407,-5.527135,Ble,0.535,3.34,0.108,17.85
2024-08-03,P039,33.937407,-5.527135,Ble,0.563,3.23,0.054,18.21
2024-08-04,P039,33.937407,-5.527135,Ble,0.529,3.25,0.081,17.21
2024-08-05,P039,33.937407,-5.527135,Ble,0.621,3.25,0.069,20.21
2024-08-06,P039,33.937407,-5.527135,Ble,0.588,3.37,0.089,19.78
2024-08-07,P039,33.937407,-5.527135,Ble,0.61,3.57,0.097,21.78
2024-08-08,P039,33.937407,-5.527135,Ble,0.545,3.6,0.052,19.6
2024-08-09,P039,33.937407,-5.527135,Ble,0.573,3.58,0.071,20.52
2024-08-10,P039,33.937407,-5.527135,Ble,0.643,3.61,0.062,23.22
2024-08-11,P039,33.937407,-5.527135,Ble,0.615,3.76,0.052,23.14
2024-08-12,P039,33.937407,-5.527135,Ble,0.609,3.67,0.091,22.36
2024-08-13,P039,33.937407,-5.527135,Ble,0.622,3.39,0.083,21.11
2024-08-14,P039,33.937407,-5.527135,Ble,0.639,3.58,0.082,22.87
2024-08-15,P039,33.937407,-5.527135,Ble,0.576,3.44,0.071,19.79
2024-08-16,P039,33.937407,-5.527135,Ble,0.693,3.79,0.066,26.29
2024-08-17,P039,33.937407,-5.527135,Ble,0.652,3.72,0.023,24.27
2024-08-18,P039,33.937407,-5.527135,Ble,0.636,3.78,0.104,24.01
2024-08-19,P039,33.937407,-5.527135,Ble,0.629,3.89,0.081,24.47
2024-08-20,P039,33.937407,-5.527135,Ble,0.631,3.84,0.042,24.19
2024-08-21,P039,33.937407,-5.527135,Ble,0.663,3.88,0.05,25.7
2024-08-22,P039,33.937407,-5.527135,Ble,0.602,4.08,0.044,24.53
2024-08-23,P039,33.937407,-5.527135,Ble,0.573,3.77,0.103,21.59
2024-08-24,P039,33.937407,-5.527135,Ble,0.626,4.07,0.061,25.47
2024-08-25,P039,33.937407,-5.527135,Ble,0.635,4.01,0.032,25.48
2024-08-26,P039,33.937407,-5.527135,Ble,0.694,4.32,0.083,30.0
2024-08-27,P039,33.937407,-5.527135,Ble,0.694,4.31,0.138,29.9
2024-08-28,P039,33.937407,-5.527135,Ble,0.638,4.01,0.016,25.61
2024-08-29,P039,33.937407,-5.527135,Ble,0.667,4.2,0.117,27.99
2024-08-30,P039,33.937407,-5.527135,Ble,0.685,4.35,0.056,29.79
2024-08-31,P039,33.937407,-5.527135,Ble,0.636,4.16,0.046,26.48
2024-09-01,P039,33.937407,-5.527135,Ble,0.603,4.66,0.06,28.09
2024-09-02,P039,33.937407,-5.527135,Ble,0.695,4.19,0.037,29.13
2024-09-03,P039,33.937407,-5.527135,Ble,0.652,4.37,0.088,28.47
2024-09-04,P039,33.937407,-5.527135,Ble,0.676,4.21,0.091,28.49
2024-09-05,P039,33.937407,-5.527135,Ble,0.726,4.17,0.024,30.28
2024-09-06,P039,33.937407,-5.527135,Ble,0.73,4.51,0.058,32.93
2024-09-07,P039,33.937407,-5.527135,Ble,0.696,4.46,0.055,31.04
2024-09-08,P039,33.937407,-5.527135,Ble,0.696,4.65,0.076,32.4
2024-09-09,P039,33.937407,-5.527135,Ble,0.729,4.48,0.071,32.68
2024-09-10,P039,33.937407,-5.527135,Ble,0.734,4.52,0.046,33.15
2024-09-11,P039,33.937407,-5.527135,Ble,0.748,4.55,0.052,34.07
2024-09-12,P039,33.937407,-5.527135,Ble,0.722,4.96,0.057,35.83
2024-09-13,P039,33.937407,-5.527135,Ble,0.769,4.96,0.023,38.16
2024-09-14,P039,33.937407,-5.527135,Ble,0.661,4.79,0.053,31.69
2024-09-15,P039,33.937407,-5.527135,Ble,0.748,4.58,0.059,34.24
2024-09-16,P039,33.937407,-5.527135,Ble,0.721,4.57,0.044,32.93
2024-09-17,P039,33.937407,-5.527135,Ble,0.746,4.73,0.056,35.29
2024-09-18,P039,33.937407,-5.527135,Ble,0.786,5.15,0.011,40.49
2024-09-19,P039,33.937407,-5.527135,Ble,0.747,4.84,0.034,36.18
2024-09-20,P039,33.937407,-5.527135,Ble,0.745,4.7,0.028,35.06
2024-09-21,P039,33.937407,-5.527135,Ble,0.715,5.09,0.029,36.39
2024-09-22,P039,33.937407,-5.527135,Ble,0.713,4.67,0.069,33.29
2024-09-23,P039,33.937407,-5.527135,Ble,0.728,5.3,0.046,38.61
2024-09-24,P039,33.937407,-5.527135,Ble,0.76,4.76,0.019,36.18
2024-09-25,P039,33.937407,-5.527135,Ble,0.661,4.67,0.019,30.85
2024-09-26,P039,33.937407,-5.527135,Ble,0.7,4.71,0.056,32.94
2024-09-27,P039,33.937407,-5.527135,Ble,0.721,4.87,0.088,35.16
2024-09-28,P039,33.937407,-5.527135,Ble,0.737,4.64,0.037,34.19
2024-09-29,P039,33.937407,-5.527135,Ble,0.735,4.87,0.09,35.8
2024-09-30,P039,33.937407,-5.527135,Ble,0.753,5.2,0.083,39.1
2024-10-01,P039,33.937407,-5.527135,Tournesol,0.36,0.44,0.083,1.58
2024-10-02,P039,33.937407,-5.527135,Mais,0.42,0.68,0.023,2.86
2024-10-03,P039,33.937407,-5.527135,Ble,0.33,0.53,0.056,1.76
2024-10-04,P039,33.937407,-5.527135,Ble,0.313,0.61,0.062,1.9
2024-10-05,P039,33.937407,-5.527135,Tournesol,0.322,0.44,0.073,1.41
2024-10-06,P039,33.937407,-5.527135,Mais,0.451,0.63,0.07,2.82
2024-10-07,P039,33.937407,-5.527135,Ble,0.317,0.53,0.05,1.68
2024-10-08,P039,33.937407,-5.527135,Ble,0.335,0.62,0.023,2.06
2024-10-09,P039,33.937407,-5.527135,Ble,0.362,0.63,0.04,2.3
2024-10-10,P039,33.937407,-5.527135,Tournesol,0.312,0.45,0.034,1.42
2024-10-11,P039,33.937407,-5.527135,Mais,0.413,0.67,0.094,2.78
2024-10-12,P039,33.937407,-5.527135,Ble,0.323,0.51,0.059,1.64
2024-10-13,P039,33.937407,-5.527135,Ble,0.333,0.58,0.076,1.94
2024-10-14,P039,33.937407,-5.527135,Tournesol,0.333,0.42,0.091,1.41
2024-10-15,P039,33.937407,-5.527135,Mais,0.439,0.61,0.126,2.68
2024-10-16,P039,33.937407,-5.527135,Ble,0.321,0.55,0.078,1.77
2024-10-17,P039,33.937407,-5.527135,Tournesol,0.298,0.47,0.008,1.4
2024-10-18,P039,33.937407,-5.527135,Mais,0.448,0.67,0.007,3.02
2024-10-19,P039,33.937407,-5.527135,Ble,0.306,0.55,0.045,1.68
2024-10-20,P039,33.937407,-5.527135,Tournesol,0.307,0.45,0.106,1.39
2024-10-21,P039,33.937407,-5.527135,Mais,0.436,0.67,0.046,2.91
2024-10-22,P039,33.937407,-5.527135,Ble,0.313,0.55,0.043,1.72
2024-10-23,P039,33.937407,-5.527135,Tournesol,0.366,0.43,0.101,1.58
2024-10-24,P039,33.937407,-5.527135,Mais,0.436,0.63,0.078,2.74
2024-10-25,P039,33.937407,-5.527135,Ble,0.316,0.59,0.062,1.86
2024-10-26,P039,33.937407,-5.527135,Ble,0.325,0.59,0.062,1.92
2024-10-27,P039,33.937407,-5.527135,Tournesol,0.34,0.45,0.083,1.54
2024-10-28,P039,33.937407,-5.527135,Mais,0.427,0.68,0.021,2.9
2024-10-29,P039,33.937407,-5.527135,Ble,0.298,0.52,0.035,1.54
2024-10-30,P039,33.937407,-5.527135,Ble,0.329,0.55,0.025,1.82
2024-10-31,P039,33.937407,-5.527135,Tournesol,0.31,0.42,0.054,1.3
2024-11-01,P039,33.937407,-5.527135,Tournesol,0.32,0.44,0.032,1.42
2024-11-02,P039,33.937407,-5.527135,Tournesol,0.311,0.48,0.036,1.51
2024-11-03,P039,33.937407,-5.527135,Tournesol,0.341,0.53,0.052,1.82
2024-11-04,P039,33.937407,-5.527135,Tournesol,0.312,0.57,0.065,1.8
2024-11-05,P039,33.937407,-5.527135,Tournesol,0.359,0.64,0.072,2.29
2024-11-06,P039,33.937407,-5.527135,Tournesol,0.359,0.6,0.011,2.15
2024-11-07,P039,33.937407,-5.527135,Tournesol,0.357,0.66,0.087,2.36
2024-11-08,P039,33.937407,-5.527135,Tournesol,0.367,0.71,0.077,2.61
2024-11-09,P039,33.937407,-5.527135,Tournesol,0.34,0.69,0.023,2.34
2024-11-10,P039,33.937407,-5.527135,Tournesol,0.346,0.71,0.101,2.46
2024-11-11,P039,33.937407,-5.527135,Tournesol,0.34,0.79,0.021,2.69
2024-11-12,P039,33.937407,-5.527135,Tournesol,0.323,0.84,0.112,2.71
2024-11-13,P039,33.937407,-5.527135,Tournesol,0.344,0.85,0.1,2.91
2024-11-14,P039,33.937407,-5.527135,Tournesol,0.351,0.82,0.065,2.89
2024-11-15,P039,33.937407,-5.527135,Tournesol,0.385,0.86,0.082,3.3
2024-11-16,P039,33.937407,-5.527135,Tournesol,0.378,0.96,0.048,3.63
2024-11-17,P039,33.937407,-5.527135,Tournesol,0.404,0.92,0.045,3.73
2024-11-18,P039,33.937407,-5.527135,Tournesol,0.38,1.0,0.126,3.81
2024-11-19,P039,33.937407,-5.527135,Tournesol,0.378,0.96,0.076,3.64
2024-11-20,P039,33.937407,-5.527135,Tournesol,0.406,1.06,0.022,4.3
2024-11-21,P039,33.937407,-5.527135,Tournesol,0.375,1.1,0.06,4.12
2024-11-22,P039,33.937407,-5.527135,Tournesol,0.397,1.2,0.081,4.77
2024-11-23,P039,33.937407,-5.527135,Tournesol,0.405,1.09,0.041,4.43
2024-11-24,P039,33.937407,-5.527135,Tournesol,0.426,1.14,0.138,4.85
2024-11-25,P039,33.937407,-5.527135,Tournesol,0.407,1.19,0.054,4.84
2024-11-26,P039,33.937407,-5.527135,Tournesol,0.426,1.3,0.059,5.54
2024-11-27,P039,33.937407,-5.527135,Tournesol,0.41,1.2,0.059,4.9
2024-11-28,P039,33.937407,-5.527135,Tournesol,0.454,1.35,0.068,6.12
2024-11-29,P039,33.937407,-5.527135,Tournesol,0.414,1.31,0.024,5.42
2024-11-30,P039,33.937407,-5.527135,Tournesol,0.4,1.46,0.047,5.84
2024-12-01,P039,33.937407,-5.527135,Tournesol,0.384,1.44,0.04,5.53
2024-12-02,P039,33.937407,-5.527135,Tournesol,0.463,1.5,0.1,6.93
2024-12-03,P039,33.937407,-5.527135,Tournesol,0.472,1.5,0.039,7.05
2024-12-04,P039,33.937407,-5.527135,Tournesol,0.412,1.5,0.022,6.19
2024-12-05,P039,33.937407,-5.527135,Tournesol,0.412,1.7,0.05,6.99
2024-12-06,P039,33.937407,-5.527135,Tournesol,0.395,1.59,0.047,6.27
2024-12-07,P039,33.937407,-5.527135,Tournesol,0.484,1.42,0.108,6.87
2024-12-08,P039,33.937407,-5.527135,Tournesol,0.495,1.6,0.049,7.9
2024-12-09,P039,33.937407,-5.527135,Tournesol,0.479,1.67,0.046,8.01
2024-12-10,P039,33.937407,-5.527135,Tournesol,0.444,1.51,0.063,6.7
2024-12-11,P039,33.937407,-5.527135,Tournesol,0.449,1.7,0.034,7.65
2024-12-12,P039,33.937407,-5.527135,Tournesol,0.473,1.88,0.054,8.89
2024-12-13,P039,33.937407,-5.527135,Tournesol,0.415,1.61,0.053,6.68
2024-12-14,P039,33.937407,-5.527135,Tournesol,0.437,1.72,0.018,7.52
2024-12-15,P039,33.937407,-5.527135,Tournesol,0.476,1.8,0.084,8.58
2024-12-16,P039,33.937407,-5.527135,Tournesol,0.477,1.93,0.074,9.21
2024-12-17,P039,33.937407,-5.527135,Tournesol,0.423,1.77,0.078,7.48
2024-12-18,P039,33.937407,-5.527135,Tournesol,0.501,2.03,0.02,10.17
2024-12-19,P039,33.937407,-5.527135,Tournesol,0.486,2.06,0.023,10.02
2024-12-20,P039,33.937407,-5.527135,Tournesol,0.478,1.86,0.079,8.9
2024-12-21,P039,33.937407,-5.527135,Tournesol,0.519,2.03,0.06,10.53
2024-12-22,P039,33.937407,-5.527135,Tournesol,0.521,1.97,0.11,10.27
2024-12-23,P039,33.937407,-5.527135,Tournesol,0.506,2.21,0.086,11.19
2024-12-24,P039,33.937407,-5.527135,Tournesol,0.516,1.98,0.057,10.19
2024-12-25,P039,33.937407,-5.527135,Tournesol,0.477,2.16,0.047,10.29
2024-12-26,P039,33.937407,-5.527135,Tournesol,0.516,2.01,0.083,10.37
2024-12-27,P039,33.937407,-5.527135,Tournesol,0.522,2.11,0.06,11.02
2024-12-28,P039,33.937407,-5.527135,Tournesol,0.488,2.14,0.009,10.43
2024-12-29,P039,33.937407,-5.527135,Tournesol,0.545,2.22,0.072,12.11
2024-12-30,P039,33.937407,-5.527135,Tournesol,0.537,2.23,0.092,11.96
2024-12-31,P039,33.937407,-5.527135,Tournesol,0.523,2.22,0.084,11.63
2020-01-01,P040,33.858156,-5.587736,sol_nu,0.194,0.27,0.0,0.0
2020-01-02,P040,33.858156,-5.587736,sol_nu,0.122,0.14,0.0,0.0
2020-01-03,P040,33.858156,-5.587736,sol_nu,0.159,0.14,0.0,0.0
2020-01-04,P040,33.858156,-5.587736,sol_nu,0.126,0.22,0.0,0.0
2020-01-05,P040,33.858156,-5.587736,sol_nu,0.105,0.17,0.0,0.0
2020-01-06,P040,33.858156,-5.587736,sol_nu,0.126,0.14,0.0,0.0
2020-01-07,P040,33.858156,-5.587736,sol_nu,0.116,0.3,0.0,0.0
2020-01-08,P040,33.858156,-5.587736,sol_nu,0.138,0.26,0.0,0.0
2020-01-09,P040,33.858156,-5.587736,sol_nu,0.125,0.28,0.0,0.0
2020-01-10,P040,33.858156,-5.587736,sol_nu,0.143,0.21,0.0,0.0
2020-01-11,P040,33.858156,-5.587736,sol_nu,0.181,0.22,0.0,0.0
2020-01-12,P040,33.858156,-5.587736,sol_nu,0.181,0.16,0.0,0.0
2020-01-13,P040,33.858156,-5.587736,sol_nu,0.19,0.23,0.0,0.0
2020-01-14,P040,33.858156,-5.587736,sol_nu,0.165,0.12,0.0,0.0
2020-01-15,P040,33.858156,-5.587736,sol_nu,0.185,0.14,0.0,0.0
2020-01-16,P040,33.858156,-5.587736,sol_nu,0.126,0.19,0.0,0.0
2020-01-17,P040,33.858156,-5.587736,sol_nu,0.173,0.14,0.0,0.0
2020-01-18,P040,33.858156,-5.587736,sol_nu,0.195,0.3,0.0,0.0
2020-01-19,P040,33.858156,-5.587736,sol_nu,0.1,0.22,0.0,0.0
2020-01-20,P040,33.858156,-5.587736,sol_nu,0.148,0.29,0.0,0.0
2020-01-21,P040,33.858156,-5.587736,sol_nu,0.115,0.26,0.0,0.0
